.chain,.iteration,.draw,1,2,value,type
3,42,2042,1.82533,0.713621,2.91480170532268,Lognormal
3,43,2043,1.79595,0.546714,6.15833993894754,Lognormal
3,44,2044,1.95364,0.733296,11.7762946640626,Lognormal
3,45,2045,1.90676,0.671254,3.33032081522093,Lognormal
3,46,2046,1.95688,0.658876,9.08145080727931,Lognormal
3,47,2047,1.84064,0.474097,3.01978893053395,Lognormal
3,48,2048,1.88905,0.496862,10.7020864481226,Lognormal
3,49,2049,1.92701,0.918569,5.00771677870115,Lognormal
3,50,2050,1.69276,0.572674,10.745369943339,Lognormal
3,51,2051,1.72724,0.580528,5.34052282441933,Lognormal
3,52,2052,2.02715,0.813457,29.4174238256534,Lognormal
3,53,2053,1.68869,0.650073,3.71769217826928,Lognormal
3,54,2054,1.76412,0.649702,4.92309671492849,Lognormal
3,55,2055,1.79834,0.856394,6.09657395017575,Lognormal
3,56,2056,1.81069,0.664597,6.10723420344155,Lognormal
3,57,2057,1.85869,0.637633,14.4653141067627,Lognormal
3,58,2058,1.92653,0.770058,6.99462750382661,Lognormal
3,59,2059,1.93251,0.624181,3.10802529797163,Lognormal
3,60,2060,2.00061,0.696047,6.77775949958336,Lognormal
3,61,2061,1.76267,0.63271,7.66018993153314,Lognormal
3,62,2062,1.94455,0.585983,2.24911382967288,Lognormal
3,63,2063,1.96511,0.674354,15.4689894295577,Lognormal
3,64,2064,1.44119,0.776738,5.08924479619666,Lognormal
3,65,2065,1.67941,0.505043,17.3866800405256,Lognormal
3,66,2066,1.79715,0.623867,11.4704976636003,Lognormal
3,67,2067,1.76106,0.604285,12.9359335562501,Lognormal
3,68,2068,1.97779,0.560628,5.8374970097638,Lognormal
3,69,2069,1.68158,0.651994,6.69411757771225,Lognormal
3,70,2070,1.93079,0.671061,7.17789185174031,Lognormal
3,71,2071,1.93079,0.671061,11.9256897506567,Lognormal
3,72,2072,1.8586,0.764259,3.41539760592421,Lognormal
3,73,2073,2.01495,0.685703,8.3013274527274,Lognormal
3,74,2074,1.78422,0.515274,7.0204256886123,Lognormal
3,75,2075,1.88382,0.694058,4.96690799730995,Lognormal
3,76,2076,1.80694,0.815388,40.2992315448869,Lognormal
3,77,2077,1.93959,0.724581,7.06624186031027,Lognormal
3,78,2078,2.05074,0.511591,4.80124519324986,Lognormal
3,79,2079,2.10981,0.542234,3.24230319598276,Lognormal
3,80,2080,2.0283,0.582863,10.7499173859674,Lognormal
3,81,2081,2.07324,1.08305,4.40073114657176,Lognormal
3,82,2082,1.98125,0.632777,8.84527673635714,Lognormal
3,83,2083,1.85852,0.751776,2.29691111926449,Lognormal
3,84,2084,1.92809,0.553737,19.9137026480738,Lognormal
3,85,2085,1.86751,0.561942,6.77101729059543,Lognormal
3,86,2086,1.92491,0.73493,6.62225289982116,Lognormal
3,87,2087,1.69238,0.734976,11.972619404676,Lognormal
3,88,2088,2.05598,0.797455,7.23615780942083,Lognormal
3,89,2089,1.55881,0.703617,7.88714601297822,Lognormal
3,90,2090,1.57512,0.721409,9.55990163189705,Lognormal
3,91,2091,1.57512,0.721409,6.06291299782624,Lognormal
3,92,2092,1.54829,0.744556,7.54417636463308,Lognormal
3,93,2093,1.92011,0.731221,7.69537991056885,Lognormal
3,94,2094,1.79667,0.604387,7.51876660599795,Lognormal
3,95,2095,1.90562,0.585594,3.26758263078159,Lognormal
3,96,2096,1.89621,0.794081,5.76118243008282,Lognormal
3,97,2097,1.97102,0.711018,4.43307429420717,Lognormal
3,98,2098,1.87248,0.603021,3.77693299049006,Lognormal
3,99,2099,1.98154,0.690022,2.96982736620582,Lognormal
3,100,2100,2.01612,0.611884,5.58375427362296,Lognormal
3,101,2101,2.10932,0.595894,9.16317423007861,Lognormal
3,102,2102,1.77018,0.669379,1.14077735243349,Lognormal
3,103,2103,1.99548,0.65303,10.7078041018653,Lognormal
3,104,2104,1.79868,0.618907,7.6476982697979,Lognormal
3,105,2105,1.78113,0.597835,5.55897407644087,Lognormal
3,106,2106,2.01567,0.6885,4.2842999707927,Lognormal
3,107,2107,1.89126,0.602423,6.54944938876907,Lognormal
3,108,2108,2.09186,0.749877,6.16428761248096,Lognormal
3,109,2109,2.04416,0.757769,13.9187364264383,Lognormal
3,110,2110,1.88709,0.625406,15.5292878162082,Lognormal
3,111,2111,1.71846,0.674739,10.140609052095,Lognormal
3,112,2112,1.88517,0.792068,7.99103646699814,Lognormal
3,113,2113,1.87576,0.674332,4.70013268739055,Lognormal
3,114,2114,1.91959,0.698256,2.46615624837265,Lognormal
3,115,2115,1.77543,0.64914,10.621338894704,Lognormal
3,116,2116,2.13501,0.715288,19.4996154453113,Lognormal
3,117,2117,1.66486,0.586774,14.135218513878,Lognormal
3,118,2118,2.20462,0.793855,15.5021718494068,Lognormal
3,119,2119,2.16668,0.772924,4.45419481020266,Lognormal
3,120,2120,1.68401,0.593888,1.43217637311946,Lognormal
3,121,2121,1.97631,0.755844,4.35580282649571,Lognormal
3,122,2122,1.74278,0.717464,6.26047652084106,Lognormal
3,123,2123,1.74466,0.613727,5.14050732482777,Lognormal
3,124,2124,1.75379,0.57048,6.43845727822773,Lognormal
3,125,2125,1.84573,0.516966,9.15560656301935,Lognormal
3,126,2126,1.86837,0.699841,12.8695603929144,Lognormal
3,127,2127,1.91501,0.595994,4.73242531004625,Lognormal
3,128,2128,1.69837,0.632633,5.74047668119362,Lognormal
3,129,2129,1.88183,0.693543,9.15589361437236,Lognormal
3,130,2130,1.73711,0.748335,11.033167292847,Lognormal
3,131,2131,2.06073,0.579763,12.6603045709315,Lognormal
3,132,2132,1.70642,0.838731,3.86159897860015,Lognormal
3,133,2133,1.97221,0.698994,6.01997540825614,Lognormal
3,134,2134,2.01381,0.557467,8.37841627066567,Lognormal
3,135,2135,1.94304,0.596968,7.30890071311724,Lognormal
3,136,2136,2.05161,0.746979,2.39492670606627,Lognormal
3,137,2137,1.78426,0.779516,2.65588996296035,Lognormal
3,138,2138,1.99619,0.636058,8.97931074825531,Lognormal
3,139,2139,2.07218,0.557286,7.86344978021491,Lognormal
3,140,2140,2.02778,0.575939,21.0212947516282,Lognormal
3,141,2141,1.80491,0.819231,22.6671888348544,Lognormal
3,142,2142,1.8478,0.786072,7.61640207206573,Lognormal
3,143,2143,1.97817,0.625936,10.1943338799125,Lognormal
3,144,2144,1.96967,0.701543,6.74148769251499,Lognormal
3,145,2145,2.21326,0.839697,15.0912502744289,Lognormal
3,146,2146,2.06069,0.594643,3.64523724643261,Lognormal
3,147,2147,1.99565,0.595072,5.87013071877828,Lognormal
3,148,2148,1.73096,0.583112,6.76749604108081,Lognormal
3,149,2149,1.79057,0.585457,2.69224075516771,Lognormal
3,150,2150,2.03258,0.776294,6.0453082217455,Lognormal
3,151,2151,2.01049,0.668557,11.5812970518242,Lognormal
3,152,2152,1.78413,0.603005,2.47737564516339,Lognormal
3,153,2153,1.87605,0.662256,7.95617580885222,Lognormal
3,154,2154,1.91348,0.618901,14.4090387955101,Lognormal
3,155,2155,1.92865,0.620785,7.65394137415363,Lognormal
3,156,2156,2.05242,0.829254,6.11464879319714,Lognormal
3,157,2157,1.84394,0.88652,15.2554220435464,Lognormal
3,158,2158,1.9798,0.487119,8.80808680379537,Lognormal
3,159,2159,2.14029,0.651357,19.0934617158095,Lognormal
3,160,2160,1.92862,0.639564,9.11777173852174,Lognormal
3,161,2161,1.85876,0.64343,4.71900843799495,Lognormal
3,162,2162,2.08558,0.583749,4.54625466396543,Lognormal
3,163,2163,2.0795,0.50186,8.31208331978986,Lognormal
3,164,2164,1.94603,0.751266,4.2394268094807,Lognormal
3,165,2165,1.75417,0.619762,5.8851915224071,Lognormal
3,166,2166,2.08075,0.583039,5.85674523792592,Lognormal
3,167,2167,1.95086,0.473383,6.63010983495881,Lognormal
3,168,2168,1.9975,0.710556,7.76616368267299,Lognormal
3,169,2169,1.86036,0.724503,35.7807736976351,Lognormal
3,170,2170,2.00618,0.575031,7.91745476485461,Lognormal
3,171,2171,2.11588,0.915221,5.74013511944898,Lognormal
3,172,2172,1.73057,0.764209,5.16343857706527,Lognormal
3,173,2173,2.0378,0.58565,5.29602114816945,Lognormal
3,174,2174,1.86447,0.651496,6.10584816446185,Lognormal
3,175,2175,2.09105,0.800751,6.72950584683045,Lognormal
3,176,2176,2.11681,0.785899,3.21127787220356,Lognormal
3,177,2177,1.81955,0.636181,20.49730924922,Lognormal
3,178,2178,1.96649,0.676937,3.15139856248296,Lognormal
3,179,2179,1.86598,0.676131,9.23120732427681,Lognormal
3,180,2180,1.89337,0.826318,13.013671525809,Lognormal
3,181,2181,1.71938,0.639822,4.21669684300238,Lognormal
3,182,2182,1.94855,0.900048,10.8881358767245,Lognormal
3,183,2183,1.60218,0.721878,16.1433036090668,Lognormal
3,184,2184,1.92044,0.69945,6.87464044576371,Lognormal
3,185,2185,1.83722,0.631689,0.987395844074416,Lognormal
3,186,2186,1.83722,0.631689,6.30874337579881,Lognormal
3,187,2187,1.9435,0.605627,4.85988695072749,Lognormal
3,188,2188,1.98611,0.585594,10.3193442972715,Lognormal
3,189,2189,2.08414,0.670487,9.47815267553429,Lognormal
3,190,2190,2.08414,0.670487,4.52395299391182,Lognormal
3,191,2191,1.76705,0.586834,4.58378711365233,Lognormal
3,192,2192,1.79532,0.725247,2.59736086457814,Lognormal
3,193,2193,2.02068,0.621169,5.76338405601857,Lognormal
3,194,2194,1.75689,0.672196,14.2206120580713,Lognormal
3,195,2195,2.01151,0.796253,3.85957822570105,Lognormal
3,196,2196,1.9053,0.56602,5.07522998434533,Lognormal
3,197,2197,1.89249,0.747495,9.15471511938572,Lognormal
3,198,2198,1.89618,0.643192,8.78349808380075,Lognormal
3,199,2199,1.89618,0.643192,14.0157057379235,Lognormal
3,200,2200,1.97117,0.608674,2.1066413215074,Lognormal
3,201,2201,1.85822,0.595938,9.02622447734662,Lognormal
3,202,2202,1.85252,0.679356,16.4650220573021,Lognormal
3,203,2203,1.89595,0.645604,4.31761473986777,Lognormal
3,204,2204,1.95187,0.757959,3.06037331469259,Lognormal
3,205,2205,1.79202,0.669978,7.70175161832071,Lognormal
3,206,2206,1.97733,0.466265,7.10376453427915,Lognormal
3,207,2207,1.78772,0.940378,17.7871409171014,Lognormal
3,208,2208,1.93375,0.813013,3.51863547617553,Lognormal
3,209,2209,1.94544,0.789441,12.7034419639038,Lognormal
3,210,2210,1.92649,0.601234,7.09173267928906,Lognormal
3,211,2211,1.72381,0.804862,2.31147086220129,Lognormal
3,212,2212,1.6786,0.761948,5.91657461829651,Lognormal
3,213,2213,2.06705,0.629735,7.51252411187799,Lognormal
3,214,2214,1.88484,0.806018,4.37861424218067,Lognormal
3,215,2215,1.85516,0.566381,4.82849144807655,Lognormal
3,216,2216,1.94391,0.700641,4.05206585961953,Lognormal
3,217,2217,1.87154,0.740526,0.688229020782021,Lognormal
3,218,2218,1.73249,0.786927,8.30412429230735,Lognormal
3,219,2219,2.02877,0.544586,4.70935286206084,Lognormal
3,220,2220,1.94622,0.571839,18.5305053988074,Lognormal
3,221,2221,1.8862,0.697526,6.90322227083642,Lognormal
3,222,2222,1.99437,0.71802,12.0739458018082,Lognormal
3,223,2223,1.84322,0.617359,8.28612570884708,Lognormal
3,224,2224,1.83568,0.616174,8.48067328958574,Lognormal
3,225,2225,1.89855,0.731891,4.73078601740902,Lognormal
3,226,2226,1.83817,0.629869,4.86601921564142,Lognormal
3,227,2227,2.3041,0.691381,7.05129737293052,Lognormal
3,228,2228,2.12202,0.612489,9.54502239541445,Lognormal
3,229,2229,1.68628,0.837606,4.36813478168903,Lognormal
3,230,2230,1.73723,0.644497,4.05645748858934,Lognormal
3,231,2231,1.67397,0.612765,5.90858185430369,Lognormal
3,232,2232,2.06186,0.641428,19.3254909232783,Lognormal
3,233,2233,1.89683,0.7726,9.73509384616725,Lognormal
3,234,2234,2.32366,1.01523,2.70497908774974,Lognormal
3,235,2235,2.3772,1.07562,38.0696244885274,Lognormal
3,236,2236,2.347,1.07194,88.7788496548515,Lognormal
3,237,2237,2.05937,0.665298,11.5013627963375,Lognormal
3,238,2238,1.57897,0.951555,14.1742481730324,Lognormal
3,239,2239,1.58236,0.933793,12.9767437692406,Lognormal
3,240,2240,1.59178,0.982164,16.4809402650507,Lognormal
3,241,2241,1.82135,0.927242,11.5658922966522,Lognormal
3,242,2242,1.83076,0.71889,3.90229683185357,Lognormal
3,243,2243,1.97374,0.637274,13.9639595296099,Lognormal
3,244,2244,1.77838,0.684192,1.5960741437195,Lognormal
3,245,2245,1.97098,0.615834,11.6150604517363,Lognormal
3,246,2246,1.86631,0.542864,6.92989649704188,Lognormal
3,247,2247,1.85512,0.571335,6.13531343418257,Lognormal
3,248,2248,2.02651,0.690201,15.7299656934511,Lognormal
3,249,2249,1.92538,0.552902,2.49344826806284,Lognormal
3,250,2250,1.88892,0.518453,5.82783429002385,Lognormal
3,251,2251,2.04507,0.777361,16.35372118397,Lognormal
3,252,2252,2.10542,0.661421,12.5556295788461,Lognormal
3,253,2253,2.03222,0.775186,7.32419093481296,Lognormal
3,254,2254,1.84305,0.846057,4.35825176791567,Lognormal
3,255,2255,1.75185,0.606534,5.05982021575611,Lognormal
3,256,2256,1.99536,0.693701,17.2791046834257,Lognormal
3,257,2257,1.79275,0.721618,1.54557113417669,Lognormal
3,258,2258,1.89062,0.719152,5.81897224215119,Lognormal
3,259,2259,1.67843,0.814071,3.2018826779101,Lognormal
3,260,2260,2.00187,0.82906,9.77494645255389,Lognormal
3,261,2261,1.74044,0.563778,4.25986220607796,Lognormal
3,262,2262,2.10924,0.71659,7.34811650307076,Lognormal
3,263,2263,1.60382,0.573381,7.50340709079485,Lognormal
3,264,2264,2.17508,0.666931,6.38296508764358,Lognormal
3,265,2265,1.87652,0.554007,7.8437169602149,Lognormal
3,266,2266,1.9155,0.523881,9.35271709209602,Lognormal
3,267,2267,1.89709,0.852592,13.8519788302396,Lognormal
3,268,2268,1.78946,0.700823,14.9678786516166,Lognormal
3,269,2269,1.79749,0.700186,8.95917074243058,Lognormal
3,270,2270,2.05049,0.709685,7.27932413783919,Lognormal
3,271,2271,1.92308,0.62307,11.0530370181044,Lognormal
3,272,2272,1.91201,0.776279,6.41012836093506,Lognormal
3,273,2273,2.09202,0.703385,6.63340296829256,Lognormal
3,274,2274,2.12333,0.672015,14.2740645963211,Lognormal
3,275,2275,2.07574,0.698286,3.0720371755846,Lognormal
3,276,2276,1.73684,0.729062,4.54609922720987,Lognormal
3,277,2277,1.72271,0.82134,9.27932325961893,Lognormal
3,278,2278,1.88371,0.674358,8.74113004368552,Lognormal
3,279,2279,1.76379,0.802538,2.84296127504063,Lognormal
3,280,2280,2.06018,0.670673,13.5932142994349,Lognormal
3,281,2281,1.78551,0.597831,6.07466009671427,Lognormal
3,282,2282,1.95047,0.586026,3.68886887799211,Lognormal
3,283,2283,1.95737,0.707031,4.21699087694367,Lognormal
3,284,2284,1.79174,0.631136,9.93666394064531,Lognormal
3,285,2285,1.89392,0.789579,16.3418814813253,Lognormal
3,286,2286,1.87046,0.607428,3.89888539165332,Lognormal
3,287,2287,1.99,0.810295,2.76449273567874,Lognormal
3,288,2288,1.97199,0.676452,4.89322517592552,Lognormal
3,289,2289,1.83162,0.565437,3.28035416729356,Lognormal
3,290,2290,1.83162,0.565437,5.93269581288577,Lognormal
3,291,2291,1.87541,0.545514,16.5140103129043,Lognormal
3,292,2292,1.87541,0.545514,6.16476410583955,Lognormal
3,293,2293,1.84632,0.824793,39.5808525415154,Lognormal
3,294,2294,1.93831,0.583621,9.53884279756164,Lognormal
3,295,2295,1.9916,0.865353,1.95771613759939,Lognormal
3,296,2296,1.77986,0.673931,3.09754545180035,Lognormal
3,297,2297,1.9888,0.620016,6.30503662258117,Lognormal
3,298,2298,1.98156,0.733156,4.61601142813936,Lognormal
3,299,2299,2.05266,0.602906,3.48441677256347,Lognormal
3,300,2300,1.88548,0.748518,1.97953077617598,Lognormal
3,301,2301,1.81364,0.717917,7.5480558669538,Lognormal
3,302,2302,2.02232,0.703383,22.6533359928413,Lognormal
3,303,2303,1.77854,0.602157,7.75638469658303,Lognormal
3,304,2304,2.03681,0.675602,8.269131033059,Lognormal
3,305,2305,2.15485,0.656623,7.7433933004323,Lognormal
3,306,2306,1.9433,0.780746,9.70049542614003,Lognormal
3,307,2307,1.96428,0.57237,5.66507885048116,Lognormal
3,308,2308,1.82443,0.560885,7.68144459255531,Lognormal
3,309,2309,1.98725,0.674822,8.73530431031652,Lognormal
3,310,2310,1.62627,0.930571,11.8260972583443,Lognormal
3,311,2311,1.66024,0.895779,10.1274649367247,Lognormal
3,312,2312,1.74053,0.558015,11.1454224902818,Lognormal
3,313,2313,1.79606,0.584779,4.46522426348552,Lognormal
3,314,2314,1.93001,0.684169,6.249056988533,Lognormal
3,315,2315,1.71181,0.630909,6.13520976339797,Lognormal
3,316,2316,1.86773,0.746023,2.97089824450993,Lognormal
3,317,2317,1.71768,0.581235,5.21911535025855,Lognormal
3,318,2318,2.00249,0.558278,10.499906421966,Lognormal
3,319,2319,2.00037,0.564257,9.17965466677266,Lognormal
3,320,2320,1.74796,0.584793,14.7479912848239,Lognormal
3,321,2321,1.74692,1.15917,2.29685203681058,Lognormal
3,322,2322,1.73108,1.11624,0.354458894360556,Lognormal
3,323,2323,2.27425,0.659556,6.91386771722714,Lognormal
3,324,2324,2.27743,0.691074,33.4696281502004,Lognormal
3,325,2325,2.18438,0.663799,6.04631045882596,Lognormal
3,326,2326,1.86527,0.639445,4.06384698930162,Lognormal
3,327,2327,1.73652,0.695744,9.04127157006955,Lognormal
3,328,2328,1.83889,0.768288,5.91409923243388,Lognormal
3,329,2329,1.96474,0.763995,3.08978030525406,Lognormal
3,330,2330,1.96096,0.762181,26.7537282967506,Lognormal
3,331,2331,1.7065,0.797821,25.0000485554148,Lognormal
3,332,2332,1.9737,0.662063,5.59530025559004,Lognormal
3,333,2333,1.9439,0.786477,26.4007895032664,Lognormal
3,334,2334,1.93131,0.689073,11.446148358982,Lognormal
3,335,2335,1.93131,0.689073,7.67183737708856,Lognormal
3,336,2336,1.74236,0.717481,4.21947927775126,Lognormal
3,337,2337,1.59994,0.662119,3.41278764533317,Lognormal
3,338,2338,1.6634,0.728572,17.2382641080224,Lognormal
3,339,2339,1.88304,0.716741,3.29752645968891,Lognormal
3,340,2340,1.63322,0.629653,6.16357174230473,Lognormal
3,341,2341,1.59259,0.640429,25.3434610619412,Lognormal
3,342,2342,1.47001,0.61293,5.39025712632428,Lognormal
3,343,2343,2.06746,0.935425,14.8725280918498,Lognormal
3,344,2344,1.81589,0.794383,4.62512055865261,Lognormal
3,345,2345,1.86294,0.623185,7.84232941935617,Lognormal
3,346,2346,1.9409,0.670242,7.10712062029376,Lognormal
3,347,2347,1.95795,0.544539,7.08047498500115,Lognormal
3,348,2348,1.95795,0.544539,9.04149075224451,Lognormal
3,349,2349,1.80466,0.628338,9.67207498912308,Lognormal
3,350,2350,2.04365,0.795644,7.09730312621238,Lognormal
3,351,2351,1.85629,0.75297,10.3210216200152,Lognormal
3,352,2352,1.91061,0.638523,5.03074059471483,Lognormal
3,353,2353,1.81881,0.679928,11.4336651826194,Lognormal
3,354,2354,1.80302,0.709082,11.1031604323282,Lognormal
3,355,2355,1.98033,0.768177,7.03553751791113,Lognormal
3,356,2356,1.89472,0.623427,1.96931560653768,Lognormal
3,357,2357,1.87634,0.696386,8.67632045504433,Lognormal
3,358,2358,1.81814,0.715585,11.081978121039,Lognormal
3,359,2359,1.72824,0.63719,6.22991428978169,Lognormal
3,360,2360,2.00327,0.743616,5.45428018235113,Lognormal
3,361,2361,1.89798,0.645915,9.23258271946436,Lognormal
3,362,2362,1.8834,0.689968,3.34974914954197,Lognormal
3,363,2363,1.89281,0.827832,12.3634104537103,Lognormal
3,364,2364,2.01885,0.837694,5.47112060326911,Lognormal
3,365,2365,2.01738,0.873264,14.61609129365,Lognormal
3,366,2366,1.7881,0.547295,2.99131260503699,Lognormal
3,367,2367,2.05898,0.595612,8.08501270161165,Lognormal
3,368,2368,1.89191,0.561931,8.06358575084613,Lognormal
3,369,2369,1.92642,0.692283,1.6099080140949,Lognormal
3,370,2370,1.89367,0.634683,4.78242504455597,Lognormal
3,371,2371,1.78512,0.80228,1.80629808605926,Lognormal
3,372,2372,1.96484,0.750267,4.22200406235093,Lognormal
3,373,2373,1.79494,0.678526,12.2765100819844,Lognormal
3,374,2374,1.76878,0.762806,2.17087235046823,Lognormal
3,375,2375,1.94905,0.655689,3.77886191272934,Lognormal
3,376,2376,1.83096,0.676726,2.47506509977936,Lognormal
3,377,2377,1.92359,0.724891,4.96769517274561,Lognormal
3,378,2378,1.68757,0.778246,4.36825084691337,Lognormal
3,379,2379,1.76169,0.801324,7.53683443566981,Lognormal
3,380,2380,1.76169,0.801324,16.0372904721767,Lognormal
3,381,2381,1.60235,0.708535,4.57395342013806,Lognormal
3,382,2382,1.84557,0.800602,15.1078709680927,Lognormal
3,383,2383,1.78205,0.647801,5.8950631704124,Lognormal
3,384,2384,1.79753,0.839918,3.04531379510909,Lognormal
3,385,2385,1.99191,0.499239,13.1071035530177,Lognormal
3,386,2386,1.93892,0.541719,7.55139702232199,Lognormal
3,387,2387,2.06976,0.506667,8.99047326729354,Lognormal
3,388,2388,1.74616,0.887344,3.26876162281943,Lognormal
3,389,2389,1.83069,0.654865,14.4542062127139,Lognormal
3,390,2390,1.88316,0.672984,9.47622058008341,Lognormal
3,391,2391,1.93131,0.605457,9.32848781998789,Lognormal
3,392,2392,2.17673,0.611272,8.37675767294454,Lognormal
3,393,2393,1.80008,0.614522,8.17268226025854,Lognormal
3,394,2394,1.99729,0.674265,16.4645093766737,Lognormal
3,395,2395,1.84717,0.626911,13.4712411260113,Lognormal
3,396,2396,1.89711,0.594327,6.03813644849512,Lognormal
3,397,2397,1.87471,0.732552,3.36682764348383,Lognormal
3,398,2398,1.89484,0.646652,27.4025336538837,Lognormal
3,399,2399,1.6123,0.67959,6.97690962514091,Lognormal
3,400,2400,1.61153,0.743853,6.84632981221741,Lognormal
3,401,2401,1.64249,0.753233,6.38586841591235,Lognormal
3,402,2402,1.66726,0.955134,7.44149615840085,Lognormal
3,403,2403,1.91514,1.299,21.2869091152242,Lognormal
3,404,2404,1.80408,0.601407,13.5857451770558,Lognormal
3,405,2405,2.06389,0.563941,5.45487173434563,Lognormal
3,406,2406,2.04353,0.720776,12.8411923356833,Lognormal
3,407,2407,1.79768,0.695138,17.5792108085603,Lognormal
3,408,2408,1.95447,0.870064,13.9665101417113,Lognormal
3,409,2409,1.81115,0.942509,7.11672448817151,Lognormal
3,410,2410,2.00896,0.548225,8.45837209721941,Lognormal
3,411,2411,1.92661,0.763774,6.95497153959208,Lognormal
3,412,2412,1.7987,0.743194,9.10423995779757,Lognormal
3,413,2413,1.84387,0.60639,3.38974637288214,Lognormal
3,414,2414,1.76442,0.705739,9.23304995219316,Lognormal
3,415,2415,1.99732,0.613469,11.0784196443813,Lognormal
3,416,2416,1.79736,0.566773,7.2067379875182,Lognormal
3,417,2417,1.9796,0.552016,17.0640569833948,Lognormal
3,418,2418,1.9796,0.552016,5.38129958226717,Lognormal
3,419,2419,1.99224,0.700199,3.94778995441554,Lognormal
3,420,2420,1.96487,0.712591,39.5821908936949,Lognormal
3,421,2421,1.92826,0.610923,7.26805092683924,Lognormal
3,422,2422,1.74306,0.747591,1.13796695827391,Lognormal
3,423,2423,1.66681,0.81593,3.63066455518373,Lognormal
3,424,2424,1.79942,0.699907,3.71839885937234,Lognormal
3,425,2425,2.0619,0.714508,6.22548893695201,Lognormal
3,426,2426,2.05866,0.659226,3.9085114090362,Lognormal
3,427,2427,1.81222,0.521962,7.533206743977,Lognormal
3,428,2428,2.00219,0.847027,10.6803391830099,Lognormal
3,429,2429,1.99144,0.848505,5.34171380941936,Lognormal
3,430,2430,2.05403,0.671927,8.26813846092142,Lognormal
3,431,2431,2.00159,0.658336,4.15206416527588,Lognormal
3,432,2432,1.9808,0.597136,11.0858229967566,Lognormal
3,433,2433,1.92294,0.582151,9.73949278321378,Lognormal
3,434,2434,1.98314,0.683483,7.62793141736673,Lognormal
3,435,2435,1.98972,0.500864,5.71774401627286,Lognormal
3,436,2436,1.9254,0.53315,5.18840743539989,Lognormal
3,437,2437,1.79279,0.837823,4.7042798712564,Lognormal
3,438,2438,1.69466,0.697462,5.35462283022474,Lognormal
3,439,2439,1.9613,0.610961,4.9050689621933,Lognormal
3,440,2440,1.89314,0.690093,4.19419707948541,Lognormal
3,441,2441,1.79773,0.692022,5.16626472363585,Lognormal
3,442,2442,1.96425,0.834984,1.61361894904689,Lognormal
3,443,2443,1.98674,0.761625,6.35455505146882,Lognormal
3,444,2444,2.08171,0.532329,10.1574992512119,Lognormal
3,445,2445,1.84989,0.478477,9.3648550299476,Lognormal
3,446,2446,1.84989,0.478477,8.88517798901184,Lognormal
3,447,2447,1.82666,0.487597,4.2490423183484,Lognormal
3,448,2448,1.9337,0.992835,5.50608961365551,Lognormal
3,449,2449,1.87659,0.729745,15.2080071318602,Lognormal
3,450,2450,1.70292,0.770303,5.33654867609003,Lognormal
3,451,2451,1.76788,0.664243,12.7106477367583,Lognormal
3,452,2452,2.00706,0.639166,6.5018669059558,Lognormal
3,453,2453,2.04598,0.5735,10.1978251458294,Lognormal
3,454,2454,1.89493,0.587047,5.32459672066857,Lognormal
3,455,2455,1.79081,0.728129,9.10197830115033,Lognormal
3,456,2456,1.97746,0.632111,5.47274551496619,Lognormal
3,457,2457,1.98059,0.544036,12.8875266152827,Lognormal
3,458,2458,1.96084,0.508777,3.46897748293901,Lognormal
3,459,2459,1.63959,0.744823,6.18155160013802,Lognormal
3,460,2460,1.59875,0.7588,4.1146504293851,Lognormal
3,461,2461,1.96645,0.767753,3.77474250482114,Lognormal
3,462,2462,1.91828,0.706822,3.01679898182195,Lognormal
3,463,2463,1.91635,0.634471,13.9008693218078,Lognormal
3,464,2464,1.84637,0.694192,9.2763038130507,Lognormal
3,465,2465,1.93662,0.654837,6.16403461627412,Lognormal
3,466,2466,1.86208,0.771615,1.668786271909,Lognormal
3,467,2467,1.88811,0.595828,10.7232313664848,Lognormal
3,468,2468,1.77694,0.545853,3.07354961853673,Lognormal
3,469,2469,1.80237,0.736859,19.5085808643414,Lognormal
3,470,2470,1.80731,0.55012,5.97109758984347,Lognormal
3,471,2471,1.88236,0.486959,4.04947658131132,Lognormal
3,472,2472,1.85734,0.656393,5.60419186229863,Lognormal
3,473,2473,1.72196,0.703557,4.55967015128234,Lognormal
3,474,2474,1.92816,0.764067,5.57829209821464,Lognormal
3,475,2475,1.7631,0.895489,6.56515144971062,Lognormal
3,476,2476,2.05427,0.477669,6.7421196668814,Lognormal
3,477,2477,1.90961,0.675413,8.40130276747011,Lognormal
3,478,2478,1.90961,0.675413,3.25428603549684,Lognormal
3,479,2479,1.58484,0.710121,1.14667755039097,Lognormal
3,480,2480,2.06485,0.618316,3.30227268800771,Lognormal
3,481,2481,2.02084,0.706056,2.42054425627543,Lognormal
3,482,2482,1.84907,0.859831,4.74432466157902,Lognormal
3,483,2483,1.93595,0.90373,0.850084223847111,Lognormal
3,484,2484,1.78819,0.852309,1.52541429849324,Lognormal
3,485,2485,1.97344,0.751765,3.25998908583489,Lognormal
3,486,2486,1.90722,0.780426,2.90894708454277,Lognormal
3,487,2487,1.84849,0.677805,6.21399644651641,Lognormal
3,488,2488,1.77493,0.727818,6.3019069665799,Lognormal
3,489,2489,2.01456,0.667541,3.15654030449316,Lognormal
3,490,2490,1.96642,0.635195,6.2884869498908,Lognormal
3,491,2491,1.97311,0.756983,7.83255191150834,Lognormal
3,492,2492,1.99221,0.904925,5.61828178765878,Lognormal
